"id","algorithm_name","algorithm_step","plant_id","schedule_start_date","created_at","sod_id","asset_id","production_hours","scheduled_production_quantity","prod_start_datetime","prod_end_datetime","changeover_group","fulfilled_quantity","schedule_status","quantity_status","reason_code","demand_id","changeover_type","row_type","material_id","order_id","order_line_item","order_status","demand_type","due_date","original_quantity","adjusted_quantity","quantity_fulfilled_by_inventory","production_quantity","cm","demand_status","quantity","starting_available_inventory","ending_available_inventory","safety_stock","material_name","product_grade","plant_name","asset_hours","inventory_quantity_total"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3852","74","21.64582508250825","5.95","2024-10-23 00:10:22.373231","2024-10-23 21:49:07.343528",NULL,"5.95","ON_TIME","FULL",NULL,"11165",NULL,"PRODUCTION","19","91409066","10","OPEN","CUSTOMER_ORDERS","2024-11-30 00:00:00",NULL,NULL,"1.05","5.95","15626","PARTIALLY_FULFILLED_BY_INVENTORY","7","0","0","0","GASIL HP260 (12.5 KG X 14 BAGS) - CHINA","Gasil HP260","JOLIET SPEC",20,"1.05"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3853","74","0.004333333333333333","0","2024-10-23 21:49:07.343528","2024-10-23 21:49:22.943528",NULL,NULL,NULL,NULL,NULL,NULL,"MATERIAL_CHANGEOVER","CHANGEOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JOLIET SPEC",20,NULL
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3854","74","2.3747753942060874","0.6527777777777778","2024-10-23 21:49:22.943528","2024-10-24 00:11:52.134947",NULL,"0","ON_TIME","FULL",NULL,"11168",NULL,"PRODUCTION","20","91408675","10","OPEN","CUSTOMER_ORDERS","2024-11-27 00:00:00",NULL,NULL,"1","0","3912","FULFILLED_BY_INVENTORY","1","1.1637732700639365","0.1637732700639365","3.411226729936065","GASIL HP260 (30 LB X 18 BAGS)","Gasil HP260","JOLIET SPEC",20,"8.818"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3854","74","0","0","2024-10-23 21:49:22.943528","2024-10-24 00:11:52.134947",NULL,"0","ON_TIME","FULL",NULL,"11075",NULL,"PRODUCTION","20",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-29 00:00:00",NULL,NULL,"0.04500000000000002","0","0","FULFILLED_BY_INVENTORY","0.04500000000000002","0.1637732700639365","0.11877327006393648","3.411226729936065","GASIL HP260 (30 LB X 18 BAGS)","Gasil HP260","JOLIET SPEC",20,"8.818"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3854","74","0","0","2024-10-23 21:49:22.943528","2024-10-24 00:11:52.134947",NULL,"0","ON_TIME","FULL",NULL,"11074",NULL,"PRODUCTION","20",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-22 00:00:00",NULL,NULL,"0.04500000000000002","0","0","FULFILLED_BY_INVENTORY","0.04500000000000002","1.2087732700639364","1.1637732700639365","3.411226729936065","GASIL HP260 (30 LB X 18 BAGS)","Gasil HP260","JOLIET SPEC",20,"8.818"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3855","74","0.0031666666666666666","0","2024-10-24 00:11:52.134947","2024-10-24 00:12:03.534947",NULL,NULL,NULL,NULL,NULL,NULL,"MATERIAL_CHANGEOVER","CHANGEOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JOLIET SPEC",20,NULL
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3856","74","2.0000000000834324","0.5497595936","2024-10-24 00:12:03.534947","2024-10-24 02:12:03.534947",NULL,"0","ON_TIME","FULL",NULL,"11188",NULL,"PRODUCTION","47","91409185","20","OPEN","CUSTOMER_ORDERS","2024-12-01 00:00:00",NULL,NULL,"2","0","7398","FULFILLED_BY_INVENTORY","2","4.613","2.6130000000000004","0","GASIL HP260 (30 LB X 18 BAGS)-HMIS","Gasil HP260","JOLIET SPEC",20,"6.613"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3856","74","0","0","2024-10-24 00:12:03.534947","2024-10-24 02:12:03.534947",NULL,"0","ON_TIME","FULL",NULL,"11190",NULL,"PRODUCTION","47","91408759","10","OPEN","CUSTOMER_ORDERS","2024-11-28 00:00:00",NULL,NULL,"2","0","5919","FULFILLED_BY_INVENTORY","2","6.613","4.613","0","GASIL HP260 (30 LB X 18 BAGS)-HMIS","Gasil HP260","JOLIET SPEC",20,"6.613"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3857","74","2","0.4254","2024-10-24 02:12:03.534947","2024-10-24 04:12:03.534947",NULL,"0","ON_TIME","FULL",NULL,"11108",NULL,"PRODUCTION","43",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-22 00:00:00",NULL,NULL,"0.094","0","0","FULFILLED_BY_INVENTORY","0.094","4.067999999999999","3.973999999999999","0","GASIL HP870 (15 KG X 14 BAGS)","Gasil HP870","JOLIET SPEC",20,"7.35"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3857","74","0","0","2024-10-24 02:12:03.534947","2024-10-24 04:12:03.534947",NULL,"0","ON_TIME","FULL",NULL,"11109",NULL,"PRODUCTION","43",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-29 00:00:00",NULL,NULL,"0.094","0","0","FULFILLED_BY_INVENTORY","0.094","3.973999999999999","3.879999999999999","0","GASIL HP870 (15 KG X 14 BAGS)","Gasil HP870","JOLIET SPEC",20,"7.35"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3858","74","0.016666666666666666","0","2024-10-24 04:12:03.534947","2024-10-24 04:13:03.534947",NULL,NULL,NULL,NULL,NULL,NULL,"GROUP_CHANGEOVER","CHANGEOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JOLIET SPEC",20,NULL
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3859","74","6.830491452991453","2.013888888888889","2024-10-24 04:13:03.534947","2024-10-24 11:02:53.304178",NULL,"0.07399999999999984","ON_TIME","FULL",NULL,"11094",NULL,"PRODUCTION","30",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-22 00:00:00",NULL,NULL,"0","0.07399999999999984","0","NOT_FULFILLED_BY_INVENTORY","0.07399999999999984","0","0","13.943790705630382","GASIL IJ24 (44 LB X 18 BAGS)","Gasil IJ24","JOLIET SPEC",20,"26.225"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3859","74","0","0","2024-10-24 04:13:03.534947","2024-10-24 11:02:53.304178",NULL,"0.07399999999999984","ON_TIME","FULL",NULL,"11095",NULL,"PRODUCTION","30",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-29 00:00:00",NULL,NULL,"0","0.07399999999999984","0","NOT_FULFILLED_BY_INVENTORY","0.07399999999999984","0","0","13.943790705630382","GASIL IJ24 (44 LB X 18 BAGS)","Gasil IJ24","JOLIET SPEC",20,"26.225"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3860","74","0.0015","0","2024-10-24 11:02:53.304178","2024-10-24 11:02:58.704178",NULL,NULL,NULL,NULL,NULL,NULL,"MATERIAL_CHANGEOVER","CHANGEOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JOLIET SPEC",20,NULL
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3861","74","1.318991452991453","0.3888888888888889","2024-10-24 11:02:58.704178","2024-10-24 12:22:07.073409",NULL,"0.10820000000000007","ON_TIME","FULL",NULL,"11136",NULL,"PRODUCTION","103",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-22 00:00:00",NULL,NULL,"0","0.10820000000000007","0","NOT_FULFILLED_BY_INVENTORY","0.10820000000000007","0","0","3.9416386378656214","BRITESORB IJ24 (22 LB x 35 BAGS)","Gasil IJ24","JOLIET SPEC",20,"0.699"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3861","74","0","0","2024-10-24 11:02:58.704178","2024-10-24 12:22:07.073409",NULL,"0.10820000000000007","ON_TIME","FULL",NULL,"11137",NULL,"PRODUCTION","103",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-29 00:00:00",NULL,NULL,"0","0.10820000000000007","0","NOT_FULFILLED_BY_INVENTORY","0.10820000000000007","0","0","3.9416386378656214","BRITESORB IJ24 (22 LB x 35 BAGS)","Gasil IJ24","JOLIET SPEC",20,"0.699"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3862","74","0.025","0","2024-10-24 12:22:07.073409","2024-10-24 12:23:37.073409",NULL,NULL,NULL,NULL,NULL,NULL,"GRADE_CHANGEOVER","CHANGEOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JOLIET SPEC",20,NULL
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3863","74","20.542469470499242","6.1592","2024-10-24 12:23:37.073409","2024-10-25 08:56:09.963503",NULL,"6","ON_TIME","FULL",NULL,"11181",NULL,"PRODUCTION","32","91408420","30","OPEN","CUSTOMER_ORDERS","2024-11-21 00:00:00",NULL,NULL,"0","6","41654","NOT_FULFILLED_BY_INVENTORY","6","0","0","18.650374468171687","GASIL IJ37 (44 LB X 18 BAGS)","Gasil IJ37","JOLIET SPEC",20,"30.516"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3863","74","0","0","2024-10-24 12:23:37.073409","2024-10-25 08:56:09.963503",NULL,"0.07959999999999993","ON_TIME","FULL",NULL,"11103",NULL,"PRODUCTION","32",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-22 00:00:00",NULL,NULL,"0","0.07959999999999993","0","NOT_FULFILLED_BY_INVENTORY","0.07959999999999993","0","0","18.650374468171687","GASIL IJ37 (44 LB X 18 BAGS)","Gasil IJ37","JOLIET SPEC",20,"30.516"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3863","74","0","0","2024-10-24 12:23:37.073409","2024-10-25 08:56:09.963503",NULL,"0.07959999999999993","ON_TIME","FULL",NULL,"11104",NULL,"PRODUCTION","32",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-29 00:00:00",NULL,NULL,"0","0.07959999999999993","0","NOT_FULFILLED_BY_INVENTORY","0.07959999999999993","0","0","18.650374468171687","GASIL IJ37 (44 LB X 18 BAGS)","Gasil IJ37","JOLIET SPEC",20,"30.516"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3864","74","0.0045000000000000005","0","2024-10-25 08:56:09.963503","2024-10-25 08:56:26.163503",NULL,NULL,NULL,NULL,NULL,NULL,"MATERIAL_CHANGEOVER","CHANGEOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JOLIET SPEC",20,NULL
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3865","74","116.73373676248107","35","2024-10-25 08:56:26.163503","2024-10-30 05:40:27.615848",NULL,"5","ON_TIME","FULL",NULL,"11195",NULL,"PRODUCTION","50","91408394","10","OPEN","CUSTOMER_ORDERS","2024-11-20 00:00:00",NULL,NULL,"0","5","9871","NOT_FULFILLED_BY_INVENTORY","5","0","0","22.8706795472838","GASIL IJ37 (20 KG X 12 BAGS) - CHINA","Gasil IJ37","JOLIET SPEC",20,"14.16"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3865","74","0","0","2024-10-25 08:56:26.163503","2024-10-30 05:40:27.615848",NULL,"5","ON_TIME","FULL",NULL,"11193",NULL,"PRODUCTION","50","91408396","10","OPEN","CUSTOMER_ORDERS","2024-11-20 00:00:00",NULL,NULL,"0","5","9871","NOT_FULFILLED_BY_INVENTORY","5","0","0","22.8706795472838","GASIL IJ37 (20 KG X 12 BAGS) - CHINA","Gasil IJ37","JOLIET SPEC",20,"14.16"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3865","74","0","0","2024-10-25 08:56:26.163503","2024-10-30 05:40:27.615848",NULL,"5","ON_TIME","FULL",NULL,"11194",NULL,"PRODUCTION","50","91408329","10","OPEN","CUSTOMER_ORDERS","2024-11-20 00:00:00",NULL,NULL,"0","5","9871","NOT_FULFILLED_BY_INVENTORY","5","0","0","22.8706795472838","GASIL IJ37 (20 KG X 12 BAGS) - CHINA","Gasil IJ37","JOLIET SPEC",20,"14.16"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3865","74","0","0","2024-10-25 08:56:26.163503","2024-10-30 05:40:27.615848",NULL,"10","ON_TIME","FULL",NULL,"11200",NULL,"PRODUCTION","50","91408761","10","OPEN","CUSTOMER_ORDERS","2024-11-27 00:00:00",NULL,NULL,"0","10","17023","NOT_FULFILLED_BY_INVENTORY","10","0","0","22.8706795472838","GASIL IJ37 (20 KG X 12 BAGS) - CHINA","Gasil IJ37","JOLIET SPEC",20,"14.16"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3865","74","0","0","2024-10-25 08:56:26.163503","2024-10-30 05:40:27.615848",NULL,"10","ON_TIME","FULL",NULL,"11202",NULL,"PRODUCTION","50","91408845","10","OPEN","CUSTOMER_ORDERS","2024-11-28 00:00:00",NULL,NULL,"0","10","17023","NOT_FULFILLED_BY_INVENTORY","10","0","0","22.8706795472838","GASIL IJ37 (20 KG X 12 BAGS) - CHINA","Gasil IJ37","JOLIET SPEC",20,"14.16"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3866","74","0.05","0","2024-10-30 05:40:27.615848","2024-10-30 05:43:27.615848",NULL,NULL,NULL,NULL,NULL,NULL,"GRADE_CHANGEOVER","CHANGEOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JOLIET SPEC",20,NULL
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3867","74","1.9999999999259452","0.6286854758","2024-10-30 05:43:27.615848","2024-10-30 07:43:27.615848",NULL,"0","ON_TIME","FULL",NULL,"11184",NULL,"PRODUCTION","33","91409173","30","OPEN","CUSTOMER_ORDERS","2024-12-01 00:00:00",NULL,NULL,"9","0","65593","FULFILLED_BY_INVENTORY","9","15.028","6.0280000000000005","0","GASIL IJ45 (44 LB X 18 BAGS)","Gasil IJ45","JOLIET SPEC",20,"15.028"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3868","74","0.05","0","2024-10-30 07:43:27.615848","2024-10-30 07:46:27.615848",NULL,NULL,NULL,NULL,NULL,NULL,"GROUP_CHANGEOVER","CHANGEOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JOLIET SPEC",20,NULL
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3869","74","2.000000000110457","0.6350358342","2024-10-30 07:46:27.615848","2024-10-30 09:46:27.615848",NULL,"0","ON_TIME","FULL",NULL,"11122",NULL,"PRODUCTION","86",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-22 00:00:00",NULL,NULL,"0.08399999999999999","0","0","FULFILLED_BY_INVENTORY","0.08399999999999999","1.8479999999999999","1.7639999999999998","0","GASIL UV70C (15 KG X 14 BAGS)","Gasil UV70C","JOLIET SPEC",20,"2.1"
"168","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:45.535027+00","3869","74","0","0","2024-10-30 07:46:27.615848","2024-10-30 09:46:27.615848",NULL,"0","ON_TIME","FULL",NULL,"11123",NULL,"PRODUCTION","86",NULL,NULL,"OPEN","UNCONSUMED_FORECAST","2024-11-29 00:00:00",NULL,NULL,"0.08399999999999999","0","0","FULFILLED_BY_INVENTORY","0.08399999999999999","1.7639999999999998","1.6799999999999997","0","GASIL UV70C (15 KG X 14 BAGS)","Gasil UV70C","JOLIET SPEC",20,"2.1"
"166","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:33.303909+00","3870","74","40.750473786845376","12.920521263269945","2024-10-07 20:14:58.294368","2024-10-09 13:00:00.000001",NULL,"12.920521263269945","ON_TIME","FULL",NULL,"11241",NULL,"PRODUCTION","11",NULL,NULL,"OPEN","SAFETY_STOCK_RECOVERY","2024-10-21 00:00:00",NULL,NULL,"0","12.920521263269945","0","NOT_FULFILLED_BY_INVENTORY","12.920521263269945","0","0","13.340521263269945","GASIL HP210 (15 kg x 14 Bags)","Gasil HP210","JOLIET SPEC",20,"0.42"
"166","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:33.303909+00","3871","74","29.05229066557014","8.7106795472838","2024-10-10 00:41:53.459238","2024-10-11 05:45:01.705634",NULL,"8.7106795472838","ON_TIME","FULL",NULL,"11244",NULL,"PRODUCTION","50",NULL,NULL,"OPEN","SAFETY_STOCK_RECOVERY","2024-10-21 00:00:00",NULL,NULL,"0","8.7106795472838","0","NOT_FULFILLED_BY_INVENTORY","8.7106795472838","0","0","22.8706795472838","GASIL IJ37 (20 KG X 12 BAGS) - CHINA","Gasil IJ37","JOLIET SPEC",20,"14.16"
"166","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:33.303909+00","3872","74","13.481313780788497","4.213292749234906","2024-10-11 21:19:17.222419","2024-10-12 10:48:09.95203",NULL,"4.213292749234906","ON_TIME","FULL",NULL,"11243",NULL,"PRODUCTION","27",NULL,NULL,"OPEN","SAFETY_STOCK_RECOVERY","2024-10-21 00:00:00",NULL,NULL,"0","4.213292749234906","0","NOT_FULFILLED_BY_INVENTORY","4.213292749234906","0","0","9.915292749234906","GASIL HP39 (30 LB X 21 BAGS)","Gasil HP39","JOLIET SPEC",20,"5.702"
"166","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:33.303909+00","3873","74","12.348103548780113","3.91514305570049","2024-10-12 11:56:09.508865","2024-10-13 00:17:02.681641",NULL,"3.91514305570049","ON_TIME","FULL",NULL,"11242",NULL,"PRODUCTION","12",NULL,NULL,"OPEN","SAFETY_STOCK_RECOVERY","2024-10-21 00:00:00",NULL,NULL,"0","3.91514305570049","0","NOT_FULFILLED_BY_INVENTORY","3.91514305570049","0","0","14.77414305570049","GASIL HP210 (30 LB X 21 BAGS)","Gasil HP210","JOLIET SPEC",20,"10.859"
"166","SINGLE_STAGE","optimized_for_changeovers","2","2024-10-21 00:00:00","2024-10-21 02:44:33.303909+00","3874","74","10.998032524674692","3.2426386378656216","2024-10-13 01:38:02.937327","2024-10-13 12:37:55.854416",NULL,"3.2426386378656216","ON_TIME","FULL",NULL,"11245",NULL,"PRODUCTION","103",NULL,NULL,"OPEN","SAFETY_STOCK_RECOVERY","2024-10-21 00:00:00",NULL,NULL,"0","3.2426386378656216","0","NOT_FULFILLED_BY_INVENTORY","3.2426386378656216","0","0","3.9416386378656214","BRITESORB IJ24 (22 LB x 35 BAGS)","Gasil IJ24","JOLIET SPEC",20,"0.699"
